Category,Title,Writer,Book_made,Sell_price,Image_uri
독일소설,이탈리아 기행 2,요한 볼프강 폰 괴테,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/064/l9788937461064.jpg
독일소설,뒤렌마트 희곡선,프리드리히 뒤렌마트,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/658/l9788937462658.jpg
독일소설,모래 사나이,E. T. A. 호프만,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/969/l9788937463969.jpg
독일소설,파우스트. 2,요한 볼프강 폰 괴테,문학동네,"11,700",http://image.kyobobook.co.kr/images/book/large/111/l9788954609111.jpg
독일소설,긴 이별을 위한 짧은 편지,페터 한트케,문학동네,"9,000",http://image.kyobobook.co.kr/images/book/large/965/l9788954613965.jpg
독일소설,체스 이야기,스테판 츠바이크,세창출판사,"7,200",http://image.kyobobook.co.kr/images/book/large/830/l9788955864830.jpg
독일소설,씁쓸한 초콜릿,미리암 프레슬러,에프(F),"11,520",http://image.kyobobook.co.kr/images/book/large/899/l9788961705899.jpg
독일소설,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,허밍버드,"8,100",http://image.kyobobook.co.kr/images/book/large/685/l9788968332685.jpg
독일소설,끝나지 않는 여름,넬레 노이하우스,북로드,"12,420",http://image.kyobobook.co.kr/images/book/large/264/l9791158790264.jpg
독일소설,여우가 잠든 숲. 2,넬레 노이하우스,북로드,"11,520",http://image.kyobobook.co.kr/images/book/large/615/l9791158790615.jpg
독일소설,잔혹한 어머니의 날. 1,넬레 노이하우스,북로드,"11,520",http://image.kyobobook.co.kr/images/book/large/179/l9791158791179.jpg
독일소설,잔혹한 어머니의 날. 2,넬레 노이하우스,북로드,"11,520",http://image.kyobobook.co.kr/images/book/large/186/l9791158791186.jpg
독일소설,변신(초판본),프란츠 카프카,더스토리,"8,820",http://image.kyobobook.co.kr/images/book/large/589/l9791164450589.jpg
독일소설,데미안(초판본)(1919년 오리지널 초판본 스카이버 금장 에디션),헤르만 헤세,미르북컴퍼니(미르북스),"12,420",http://image.kyobobook.co.kr/images/book/large/535/l9791164453535.jpg
독일소설,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,펭귄클래식코리아,"6,930",http://image.kyobobook.co.kr/images/book/large/638/l9788901203638.jpg
독일소설,싯다르타,헤르만 헤세,문예출판사,"7,200",http://image.kyobobook.co.kr/images/book/large/424/l9788931005424.jpg
독일소설,독일인의 사랑,막스 뮐러,문예출판사,"7,200",http://image.kyobobook.co.kr/images/book/large/767/l9788931009767.jpg
독일소설,초조한 마음,슈테판 츠바이크,문학과지성사,"13,500",http://image.kyobobook.co.kr/images/book/large/977/l9788932023977.jpg
독일소설,이별 없는 세대,볼프강 보르헤르트,문학과지성사,"9,000",http://image.kyobobook.co.kr/images/book/large/048/l9788932035048.jpg
독일소설,빌헬름 텔,프리드리히 폰 실러,을유문화사,"9,000",http://image.kyobobook.co.kr/images/book/large/489/l9788932403489.jpg
독일소설,데미안(을유세계문학전집 리커버 에디션 한정판),헤르만 헤세,을유문화사,"9,000",http://image.kyobobook.co.kr/images/book/large/868/l9788932404868.jpg
독일소설,차라투스트라는 이렇게 말했다,프리드리히 빌헬름 니체,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/332/l9788932912332.jpg
독일소설,성,프란츠 카프카,창비,"11,700",http://image.kyobobook.co.kr/images/book/large/424/l9788936464424.jpg
독일소설,이민자들,W. G. 제발트,창비,"13,500",http://image.kyobobook.co.kr/images/book/large/977/l9788936476977.jpg
독일소설,토니오 크뢰거 트리스탄,토마스 만,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/081/l9788937460081.jpg
독일소설,양철북 2,귄터 그라스,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/333/l9788937460333.jpg
독일소설,소망 없는 불행,페터 한트케,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/654/l9788937460654.jpg
독일소설,황야의 이리,헤르만 헤세,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/678/l9788937460678.jpg
독일소설,클링조어의 마지막 여름,헤르만 헤세,민음사,"6,750",http://image.kyobobook.co.kr/images/book/large/306/l9788937462306.jpg
독일소설,나누어진 하늘,크리스타 볼프,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/948/l9788937462948.jpg
독일소설,보이체크 당통의 죽음,게오르크 뷔히너,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/099/l9788937463099.jpg
독일소설,이탈리아 기행,요한 볼프강 폰 괴테,동서문화사,"10,000",http://image.kyobobook.co.kr/images/book/large/209/l9788949715209.jpg
독일소설,체스이야기 낯선 여인의 편지,슈테판 츠바이크,문학동네,"9,000",http://image.kyobobook.co.kr/images/book/large/463/l9788954609463.jpg
독일소설,소송,프란츠 카프카,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/018/l9788954610018.jpg
독일소설,슬픈 짐승,모니카 마론,문학동네,"9,000",http://image.kyobobook.co.kr/images/book/large/070/l9788954610070.jpg
독일소설,인간은 이 세상의 거대한 꿩이다,헤르타 뮐러,문학동네,"8,550",http://image.kyobobook.co.kr/images/book/large/234/l9788954612234.jpg
독일소설,땅의 혜택,크누트 함순,문학동네,"13,950",http://image.kyobobook.co.kr/images/book/large/742/l9788954636742.jpg
독일소설,니벨룽겐의 노래,작자미상,범우,"20,700",http://image.kyobobook.co.kr/images/book/large/156/l9788963651156.jpg
독일소설,크눌프,헤르만 헤세,현대문학,"8,100",http://image.kyobobook.co.kr/images/book/large/309/l9788972756309.jpg
독일소설,잠 못 이루는 밤,헤르만 헤세,현대문학,"9,900",http://image.kyobobook.co.kr/images/book/large/781/l9788972756781.jpg
독일소설,꿈꾸는 책들의 도시,발터 뫼르스,들녘,"17,100",http://image.kyobobook.co.kr/images/book/large/293/l9788975276293.jpg
독일소설,사랑하는 아이,로미 하우스만,밝은세상,"14,400",http://image.kyobobook.co.kr/images/book/large/270/l9788984374270.jpg
독일소설,백설공주에게 죽음을,넬레 노이하우스,북로드,"12,420",http://image.kyobobook.co.kr/images/book/large/685/l9788991239685.jpg
독일소설,베어타운,프레드릭 배크만,다산책방,"14,220",http://image.kyobobook.co.kr/images/book/large/650/l9791130616650.jpg
독일소설,필사의 힘: 헤밍웨이처럼 노인과 바다 따라쓰기,어니스트 헤밍웨이,미르북스,"11,520",http://image.kyobobook.co.kr/images/book/large/950/l9791155519950.jpg
독일소설,지와 사랑,헤르만 헤세,브라운힐,"14,400",http://image.kyobobook.co.kr/images/book/large/775/l9791158250775.jpg
독일소설,여우가 잠든 숲. 1,넬레 노이하우스,북로드,"11,520",http://image.kyobobook.co.kr/images/book/large/608/l9791158790608.jpg
독일소설,싯다르타(초판본)(1922년 오리지널 초판본 표지디자인 패브릭 에디션),헤르만 헤세,더스토리,"10,800",http://image.kyobobook.co.kr/images/book/large/538/l9791159036538.jpg
