Category,Title,Writer,Book_made,Sell_price,Image_uri
영미소설,해리 포터와 불사조기사단. 2(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"22,050",http://image.kyobobook.co.kr/images/book/large/941/l9788983927941.jpg
영미소설,프랑켄슈타인(문학동네 세계문학전집 200번 출간 기념 리커버 특별판),메리 셸리,문학동네,"11,700",http://image.kyobobook.co.kr/images/book/large/380/l9788954618380.jpg
영미소설,낭만적 연애와 그 후의 일상,알랭 드 보통,은행나무,"12,150",http://image.kyobobook.co.kr/images/book/large/846/l9788956608846.jpg
영미소설,레베카(출간 80주년 기념판 리커버),대프니 듀 모리에,현대문학,"12,600",http://image.kyobobook.co.kr/images/book/large/065/l9788972759065.jpg
영미소설,해리 포터와 불의 잔. 2(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"18,900",http://image.kyobobook.co.kr/images/book/large/781/l9788983927781.jpg
영미소설,모든 빗방울의 이름을 알았다,호르헤 루이스 보르헤스,다른,"15,300",http://image.kyobobook.co.kr/images/book/large/347/l9791156334347.jpg
영미소설,바보들의 결탁(40주년 기념판),존 케네디 툴,연암서가,"16,200",http://image.kyobobook.co.kr/images/book/large/893/l9791160870893.jpg
영미소설,빨강 머리 앤이 5년 후 나에게(다이어리북),더모던 편집부,더모던,"15,120",http://image.kyobobook.co.kr/images/book/large/661/l9791164451661.jpg
영미소설,비하인드 도어,B. A. 패리스,모모,"13,500",http://image.kyobobook.co.kr/images/book/large/525/l9791191043525.jpg
영미소설,멋진 신세계,올더스 헉슬리,문예출판사,"10,350",http://image.kyobobook.co.kr/images/book/large/831/l9788931010831.jpg
영미소설,오리엔트 특급 살인,애거서 크리스티,황금가지,"9,000",http://image.kyobobook.co.kr/images/book/large/765/l9788960177765.jpg
영미소설,스노 크래시. 2,닐 스티븐슨,문학세계사,"13,500",http://image.kyobobook.co.kr/images/book/large/026/l9788970750026.jpg
영미소설,모비 딕,허먼 멜빌,작가정신,"19,800",http://image.kyobobook.co.kr/images/book/large/906/l9788972883906.jpg
영미소설,해리 포터와 불의 잔. 2(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/699/l9788983927699.jpg
영미소설,해리 포터와 불의 잔. 4(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/712/l9788983927712.jpg
영미소설,해리 포터와 불사조기사단. 1(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"22,050",http://image.kyobobook.co.kr/images/book/large/934/l9788983927934.jpg
