Category,Title,Writer,Book_made,Sell_price,Image_uri
러시아소설,죄와벌. 1,도스토예프스키,행복한시간,"13,320",http://image.kyobobook.co.kr/images/book/large/500/l9791196863500.jpg
러시아소설,안나 카레니나. 1,레프 톨스토이,펭귄클래식코리아,"10,800",http://image.kyobobook.co.kr/images/book/large/257/l9788901136257.jpg
러시아소설,체호프 단편선,안톤 체호프,문예출판사,"7,200",http://image.kyobobook.co.kr/images/book/large/301/l9788931005301.jpg
러시아소설,디칸카 근교 마을의 야회,니콜라이 고골,을유문화사,"15,300",http://image.kyobobook.co.kr/images/book/large/094/l9788932405094.jpg
러시아소설,가난한 사람들,표도르 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/175/l9788932911175.jpg
러시아소설,네또츠까 네즈바노바,표도르 미하일로비치 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/243/l9788932911243.jpg
러시아소설,안나 까레니나(하),레프 똘스또이,열린책들,"13,320",http://image.kyobobook.co.kr/images/book/large/370/l9788932912370.jpg
러시아소설,수용소군도. 1,알렉산드르 솔제니찐,열린책들,"12,420",http://image.kyobobook.co.kr/images/book/large/585/l9788932912585.jpg
러시아소설,수용소군도. 2,알렉산드르 솔제니찐,열린책들,"12,420",http://image.kyobobook.co.kr/images/book/large/592/l9788932912592.jpg
러시아소설,카라마조프 가의 형제들(합본 특별판),표도르 도스토예프스키,민음사,"31,500",http://image.kyobobook.co.kr/images/book/large/794/l9788937443794.jpg
러시아소설,첫사랑,투르게네프,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/807/l9788937460807.jpg
러시아소설,안나 카레니나. 3,톨스토이,민음사,"11,700",http://image.kyobobook.co.kr/images/book/large/214/l9788937462214.jpg
러시아소설,악령. 3,표도르 도스토옙스키,민음사,"12,600",http://image.kyobobook.co.kr/images/book/large/860/l9788937463860.jpg
러시아소설,창백한 불꽃,블라디미르 나보코프,문학동네,"13,500",http://image.kyobobook.co.kr/images/book/large/200/l9788954655200.jpg
러시아소설,톨스토이 단편선. 2,L.N. 톨스토이,인디북,"8,100",http://image.kyobobook.co.kr/images/book/large/777/l9788958560777.jpg
러시아소설,백야/우스운 자의 꿈,표도르 도스토옙스키,작가정신,"9,000",http://image.kyobobook.co.kr/images/book/large/920/l9788972883920.jpg
러시아소설,카라마조프가의 형제들 세트(완역본),표도르 도스토옙스키,코너스톤,"15,750",http://image.kyobobook.co.kr/images/book/large/245/l9791190669245.jpg
러시아소설,카라마조프가의 형제들 세트(140주년 고급 벨벳 양장본),표도르 도스토옙스키,코너스톤,"26,820",http://image.kyobobook.co.kr/images/book/large/344/l9791190669344.jpg
러시아소설,죄와벌. 2,도스토예프스키,행복한시간,"13,320",http://image.kyobobook.co.kr/images/book/large/524/l9791196863524.jpg
러시아소설,코 외투 광인일기 감찰관,니콜라이 고골,펭귄클래식코리아,"9,900",http://image.kyobobook.co.kr/images/book/large/079/l9788901105079.jpg
러시아소설,사랑에 관하여,안톤 체호프,펭귄클래식코리아,"9,000",http://image.kyobobook.co.kr/images/book/large/802/l9788901105802.jpg
러시아소설,안나 카레니나. 2,레프 톨스토이,펭귄클래식코리아,"12,150",http://image.kyobobook.co.kr/images/book/large/264/l9788901136264.jpg
러시아소설,안나 카레니나. 3,레프 톨스토이,펭귄클래식코리아,"11,700",http://image.kyobobook.co.kr/images/book/large/271/l9788901136271.jpg
러시아소설,고골 단편집,니콜라이 고골,펭귄클래식코리아,"6,930",http://image.kyobobook.co.kr/images/book/large/080/l9788901181080.jpg
러시아소설,거장과 마르가리타,미하일 불가꼬프,문학과지성사,"18,000",http://image.kyobobook.co.kr/images/book/large/645/l9788932018645.jpg
러시아소설,스너프,빅토르 펠레빈,문학과지성사,"19,800",http://image.kyobobook.co.kr/images/book/large/964/l9788932038964.jpg
러시아소설,죄와 벌(하),표도르 도스토예프스키,을유문화사,"10,800",http://image.kyobobook.co.kr/images/book/large/885/l9788932403885.jpg
러시아소설,전쟁과 평화(중),레프 톨스토이,을유문화사,"18,000",http://image.kyobobook.co.kr/images/book/large/813/l9788932404813.jpg
러시아소설,대위의 딸,알렉산드르 뿌쉬낀,열린책들,"7,920",http://image.kyobobook.co.kr/images/book/large/264/l9788932909264.jpg
러시아소설,까라마조프 씨네 형제들(중),표도르 미하일로비치 도스또예프,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/431/l9788932909431.jpg
